date,cal_holiday,weather_temp,weather_rain_1h,weather_snow_1h,weather_clouds_all,weather_main,weather_description,traffic_volume
2017-09-08 17:00:00,None,293.02,0,0,1,Clear,sky is clear,6423
2017-09-08 18:00:00,None,292.15,0,0,1,Clear,sky is clear,5185
2017-09-08 19:00:00,None,291.15,0,0,1,Clear,sky is clear,4029
2017-09-08 20:00:00,None,289.73,0,0,1,Clear,sky is clear,3236
2017-09-08 21:00:00,None,287.14,0,0,1,Clear,sky is clear,2997
2017-09-08 22:00:00,None,286.01,0,0,1,Clear,sky is clear,2440
2017-09-08 23:00:00,None,285.42,0,0,1,Clear,sky is clear,1831
2017-09-09 00:00:00,None,284.62,0,0,1,Clear,sky is clear,1391
2017-09-09 01:00:00,None,284.85,0,0,1,Clear,sky is clear,840
2017-09-09 02:00:00,None,284.58,0,0,1,Clear,sky is clear,583
2017-09-09 03:00:00,None,284.36,0,0,1,Clear,sky is clear,383
2017-09-09 04:00:00,None,284.21,0,0,75,Clouds,broken clouds,412
2017-09-09 05:00:00,None,284.22,0,0,75,Clouds,broken clouds,885
2017-09-09 06:00:00,None,284.28,0,0,20,Clouds,few clouds,1482
2017-09-09 07:00:00,None,284.28,0,0,20,Clouds,few clouds,2218
2017-09-09 08:00:00,None,284.76,0,0,1,Clear,sky is clear,3088
2017-09-09 09:00:00,None,285.74,0,0,5,Clear,sky is clear,3540
2017-09-09 10:00:00,None,287.5,0,0,1,Clear,sky is clear,4092
2017-09-09 11:00:00,None,290.5,0,0,1,Clear,sky is clear,4232
2017-09-09 12:00:00,None,291.61,0,0,5,Clear,sky is clear,4596
2017-09-09 13:00:00,None,293.36,0,0,1,Clear,sky is clear,4497
2017-09-09 14:00:00,None,294.95,0,0,1,Clear,sky is clear,4457
2017-09-09 15:00:00,None,295.94,0,0,1,Clear,sky is clear,4424
2017-09-09 16:00:00,None,296.29,0,0,1,Clear,sky is clear,4432
2017-09-09 17:00:00,None,296.51,0,0,1,Clear,sky is clear,4472
2017-09-09 18:00:00,None,296.22,0,0,40,Clouds,scattered clouds,4396
2017-09-09 19:00:00,None,295.49,0,0,40,Clouds,scattered clouds,3547
2017-09-09 20:00:00,None,294.08,0,0,40,Clouds,scattered clouds,3256
2017-09-09 21:00:00,None,292.86,0,0,40,Clouds,scattered clouds,3107
2017-09-09 22:00:00,None,292.22,0,0,40,Clouds,scattered clouds,2458
2017-09-09 23:00:00,None,291.5,0,0,1,Clear,sky is clear,2026
2017-09-10 00:00:00,None,290.86,0,0,40,Clouds,scattered clouds,1342
2017-09-10 01:00:00,None,290.72,0,0,40,Clouds,scattered clouds,823
2017-09-10 02:00:00,None,290.29,0,0,1,Clear,sky is clear,673
2017-09-10 03:00:00,None,290.15,0,0,75,Clouds,broken clouds,373
2017-09-10 04:00:00,None,289.93,0,0,40,Clouds,scattered clouds,315
2017-09-10 05:00:00,None,289.72,0,0,75,Clouds,broken clouds,513
2017-09-10 06:00:00,None,289.5,0,0,75,Clouds,broken clouds,1036
2017-09-10 07:00:00,None,289.37,0,0,90,Clouds,overcast clouds,1468
2017-09-10 08:00:00,None,289.5,0,0,90,Clouds,overcast clouds,1948
2017-09-10 09:00:00,None,289.51,0,0,75,Clouds,broken clouds,2747
2017-09-10 10:00:00,None,290.48,0,0,75,Clouds,broken clouds,3450
2017-09-10 11:00:00,None,292.08,0,0,75,Clouds,broken clouds,3890
2017-09-10 12:00:00,None,293.72,0,0,75,Clouds,broken clouds,4143
2017-09-10 13:00:00,None,295.36,0,0,40,Clouds,scattered clouds,4232
2017-09-10 14:00:00,None,296.86,0,0,75,Clouds,broken clouds,4170
2017-09-10 15:00:00,None,298.15,0,0,1,Clear,sky is clear,4135
2017-09-10 16:00:00,None,298.81,0,0,40,Clouds,scattered clouds,3983
2017-09-10 17:00:00,None,298.72,0,0,75,Clouds,broken clouds,3877
2017-09-10 18:00:00,None,298.22,0,0,75,Clouds,broken clouds,3791
2017-09-10 19:00:00,None,297.42,0,0,75,Rain,light rain,3289
2017-09-10 20:00:00,None,295.95,0,0,75,Clouds,broken clouds,2902
2017-09-10 21:00:00,None,295.02,0,0,75,Clouds,broken clouds,2213
2017-09-10 22:00:00,None,294.5,0,0,40,Clouds,scattered clouds,1591
2017-09-10 23:00:00,None,294.02,0,0,1,Clear,sky is clear,1075
2017-09-11 00:00:00,None,293.22,0,0,1,Clear,sky is clear,586
2017-09-11 01:00:00,None,292.35,0,0,1,Clear,sky is clear,396
2017-09-11 02:00:00,None,291.48,0,0,1,Clear,sky is clear,240
2017-09-11 03:00:00,None,291.02,0,0,1,Clear,sky is clear,344
2017-09-11 04:00:00,None,290.15,0,0,1,Clear,sky is clear,853
2017-09-11 05:00:00,None,289.65,0,0,1,Clear,sky is clear,3017
2017-09-11 06:00:00,None,289.36,0,0,1,Clear,sky is clear,5764
2017-09-11 07:00:00,None,288.82,0,0,20,Clouds,few clouds,6051
2017-09-11 08:00:00,None,289.21,0,0,40,Clouds,scattered clouds,5998
2017-09-11 09:00:00,None,290.08,0,0,75,Clouds,broken clouds,5404
2017-09-11 10:00:00,None,291.41,0,0,20,Clouds,few clouds,4456
2017-09-11 11:00:00,None,293.81,0,0,40,Clouds,scattered clouds,4529
2017-09-11 12:00:00,None,295.15,0,0,1,Clear,sky is clear,4735
2017-09-11 13:00:00,None,297.08,0,0,20,Clouds,few clouds,4834
2017-09-11 14:00:00,None,298.01,0,0,5,Clear,sky is clear,5411
2017-09-11 15:00:00,None,299.08,0,0,1,Clear,sky is clear,6445
2017-09-11 16:00:00,None,299.75,0,0,20,Clouds,few clouds,7117
2017-09-11 17:00:00,None,300.22,0,0,20,Clouds,few clouds,6431
2017-09-11 18:00:00,None,300.02,0,0,5,Clear,sky is clear,4233
2017-09-11 19:00:00,None,298.95,0,0,20,Clouds,few clouds,2851
2017-09-11 20:00:00,None,296.23,0,0,20,Clouds,few clouds,2612
2017-09-11 21:00:00,None,293.56,0,0,40,Mist,mist,2494
2017-09-11 22:00:00,None,291.57,0,0,1,Mist,mist,1382
2017-09-11 23:00:00,None,290.94,0,0,1,Mist,mist,1022
2017-09-12 00:00:00,None,289.93,0,0,1,Mist,mist,616
2017-09-12 01:00:00,None,289.44,0,0,1,Mist,mist,364
2017-09-12 02:00:00,None,288.36,0,0,90,Fog,fog,244
2017-09-12 03:00:00,None,288.07,0,0,40,Mist,mist,336
2017-09-12 04:00:00,None,287.53,0,0,1,Mist,mist,918
2017-09-12 05:00:00,None,287.67,0,0,1,Mist,mist,3102
2017-09-12 06:00:00,None,287,0,0,90,Fog,fog,5785
2017-09-12 07:00:00,None,287.28,0,0,40,Mist,mist,6353
2017-09-12 08:00:00,None,287.74,0,0,1,Mist,mist,5836
2017-09-12 09:00:00,None,289.87,0,0,5,Mist,mist,5633
2017-09-12 10:00:00,None,292.46,0,0,90,Mist,mist,4477
2017-09-12 11:00:00,None,296.14,0,0,1,Clear,sky is clear,4754
2017-09-12 12:00:00,None,297.75,0,0,1,Clear,sky is clear,4841
2017-09-12 13:00:00,None,299.61,0,0,1,Clear,sky is clear,4887
2017-09-12 14:00:00,None,300.23,0,0,1,Clear,sky is clear,5332
2017-09-12 15:00:00,None,301.28,0,0,5,Clear,sky is clear,6114
2017-09-12 16:00:00,None,301.95,0,0,1,Clear,sky is clear,7007
2017-09-12 17:00:00,None,302.02,0,0,1,Clear,sky is clear,6717
2017-09-12 18:00:00,None,301.28,0,0,1,Clear,sky is clear,5310
2017-09-12 19:00:00,None,299.65,0,0,1,Clear,sky is clear,3423
2017-09-12 20:00:00,None,298.08,0,0,5,Clear,sky is clear,2995
2017-09-12 21:00:00,None,296.37,0,0,1,Clear,sky is clear,2535
2017-09-12 22:00:00,None,294.94,0,0,1,Clear,sky is clear,1897
2017-09-12 23:00:00,None,293.67,0,0,1,Clear,sky is clear,1022
2017-09-13 00:00:00,None,293.64,0,0,1,Clear,sky is clear,609
2017-09-13 01:00:00,None,292.75,0,0,1,Mist,mist,377
2017-09-13 02:00:00,None,292.22,0,0,1,Clear,sky is clear,272
2017-09-13 03:00:00,None,291.51,0,0,1,Clear,sky is clear,331
2017-09-13 04:00:00,None,291,0,0,1,Mist,mist,917
2017-09-13 05:00:00,None,290.88,0,0,20,Clouds,few clouds,3124
2017-09-13 06:00:00,None,290.58,0,0,20,Clouds,few clouds,5355
2017-09-13 07:00:00,None,290.37,0,0,1,Clear,sky is clear,5721
2017-09-13 08:00:00,None,290.79,0,0,20,Clouds,few clouds,6034
2017-09-13 09:00:00,None,292.15,0,0,1,Clear,sky is clear,5873
2017-09-13 10:00:00,None,294.51,0,0,1,Clear,sky is clear,4603
2017-09-13 11:00:00,None,298.48,0,0,20,Clouds,few clouds,4677
2017-09-13 12:00:00,None,299.45,0,0,1,Clear,sky is clear,4966
2017-09-13 13:00:00,None,301.15,0,0,40,Clouds,scattered clouds,4976
2017-09-13 14:00:00,None,301.64,0,0,20,Clouds,few clouds,5173
2017-09-13 15:00:00,None,302.29,0,0,40,Clouds,scattered clouds,5943
2017-09-13 16:00:00,None,302.82,0,0,75,Clouds,broken clouds,6944
2017-09-13 17:00:00,None,302.15,0,0,75,Clouds,broken clouds,6344
2017-09-13 18:00:00,None,301.81,0,0,75,Clouds,broken clouds,4869
2017-09-13 19:00:00,None,301.09,0,0,40,Clouds,scattered clouds,3494
2017-09-13 20:00:00,None,299.08,0,0,40,Clouds,scattered clouds,3181
2017-09-13 21:00:00,None,296.75,0,0,40,Mist,mist,2508
2017-09-13 22:00:00,None,295.77,0,0,5,Clear,sky is clear,1960
2017-09-13 23:00:00,None,295.52,0,0,1,Clear,sky is clear,1065
2017-09-14 00:00:00,None,295.15,0,0,1,Clear,sky is clear,591
2017-09-14 01:00:00,None,293.89,0,0,1,Fog,fog,364
2017-09-14 02:00:00,None,293.75,0,0,1,Mist,mist,309
2017-09-14 03:00:00,None,293.02,0,0,1,Mist,mist,348
2017-09-14 04:00:00,None,292.65,0,0,1,Mist,mist,915
2017-09-14 05:00:00,None,292.22,0,0,1,Mist,mist,3173
2017-09-14 06:00:00,None,291.62,0,0,1,Mist,mist,6058
2017-09-14 07:00:00,None,291.15,0,0,40,Mist,mist,6481
2017-09-14 08:00:00,None,291.15,0,0,1,Mist,mist,6122
2017-09-14 09:00:00,None,292.76,0,0,1,Mist,mist,5609
2017-09-14 10:00:00,None,295.48,0,0,1,Clear,sky is clear,4603
2017-09-14 11:00:00,None,297.3,0,0,1,Clear,sky is clear,4844
2017-09-14 12:00:00,None,299.53,0,0,1,Clear,sky is clear,5342
2017-09-14 13:00:00,None,300.79,0,0,1,Clear,sky is clear,5184
2017-09-14 14:00:00,None,302,0,0,1,Clear,sky is clear,5601
2017-09-14 15:00:00,None,302.95,0,0,20,Clouds,few clouds,5975
2017-09-14 16:00:00,None,304.01,0,0,1,Clear,sky is clear,6774
2017-09-14 17:00:00,None,304.08,0,0,20,Clouds,few clouds,6409
2017-09-14 18:00:00,None,303.62,0,0,20,Clouds,few clouds,5135
2017-09-14 19:00:00,None,301.95,0,0,5,Clear,sky is clear,3656
2017-09-14 20:00:00,None,299.79,0,0,5,Clear,sky is clear,3381
2017-09-14 21:00:00,None,297.95,0,0,5,Clear,sky is clear,3239
2017-09-14 22:00:00,None,297.55,0,0,5,Clear,sky is clear,2106
2017-09-14 23:00:00,None,297.28,0,0,1,Clear,sky is clear,1263
2017-09-15 00:00:00,None,296.82,0,0,1,Clear,sky is clear,755
2017-09-15 01:00:00,None,296.01,0,0,1,Clear,sky is clear,412
2017-09-15 02:00:00,None,295.92,0,0,1,Clear,sky is clear,333
2017-09-15 03:00:00,None,295.48,0,0,40,Clouds,scattered clouds,366
2017-09-15 04:00:00,None,294.95,0,0,1,Clear,sky is clear,862
2017-09-15 05:00:00,None,293.95,0,0,1,Clear,sky is clear,3068
2017-09-15 06:00:00,None,293.14,0,0,1,Clear,sky is clear,5776
2017-09-15 07:00:00,None,292.5,0,0,1,Clear,sky is clear,6744
2017-09-15 08:00:00,None,292.67,0,0,75,Clouds,broken clouds,6039
2017-09-15 09:00:00,None,293.79,0,0,1,Clear,sky is clear,5077
2017-09-15 10:00:00,None,295.29,0,0,1,Clear,sky is clear,4842
2017-09-15 11:00:00,None,296.86,0,0,40,Clouds,scattered clouds,5081
2017-09-15 12:00:00,None,298.14,0,0,75,Clouds,broken clouds,5362
2017-09-15 13:00:00,None,298.72,0,0,90,Thunderstorm,proximity thunderstorm,5125
2017-09-15 14:00:00,None,299.15,0,0,90,Rain,light rain,5665
2017-09-15 15:00:00,None,299.29,0,0,1,Clear,sky is clear,5996
2017-09-15 16:00:00,None,299.65,0,0,90,Rain,light rain,6511
2017-09-15 17:00:00,None,300.15,0,0,1,Clear,sky is clear,5700
2017-09-15 18:00:00,None,300.5,0,0,40,Thunderstorm,proximity thunderstorm,4993
2017-09-15 19:00:00,None,299.69,0,0,1,Clear,sky is clear,4224
2017-09-15 20:00:00,None,298.48,0,0,1,Clear,sky is clear,3496
2017-09-15 21:00:00,None,297.55,0,0,75,Clouds,broken clouds,3065
2017-09-15 22:00:00,None,297.58,0,0,1,Clear,sky is clear,3079
2017-09-15 23:00:00,None,297.01,0,0,1,Clear,sky is clear,2496
2017-09-16 00:00:00,None,297.29,0,0,75,Clouds,broken clouds,1397
2017-09-16 01:00:00,None,297.43,0,0,1,Clear,sky is clear,877
2017-09-16 02:00:00,None,297.48,0,0,1,Thunderstorm,proximity thunderstorm,596
2017-09-16 03:00:00,None,297.15,0,0,1,Rain,light rain,443
2017-09-16 04:00:00,None,296.95,0,0,1,Clear,sky is clear,434
2017-09-16 05:00:00,None,296.88,0,0,1,Thunderstorm,proximity thunderstorm,828
2017-09-16 06:00:00,None,295.94,0,0,90,Thunderstorm,proximity thunderstorm,1487
2017-09-16 07:00:00,None,295.15,0,0,90,Rain,proximity shower rain,2174
2017-09-16 08:00:00,None,294.55,0,0,90,Rain,moderate rain,3009
2017-09-16 09:00:00,None,293.95,0,0,1,Mist,mist,3853
2017-09-16 10:00:00,None,295.06,0,0,75,Clouds,broken clouds,4322
2017-09-16 11:00:00,None,294.82,0,0,75,Clouds,broken clouds,4792
2017-09-16 12:00:00,None,295.36,0,0,75,Clouds,broken clouds,5190
2017-09-16 13:00:00,None,294.42,0,0,90,Thunderstorm,proximity thunderstorm,5169
2017-09-16 14:00:00,None,294.82,0,0,40,Clouds,scattered clouds,4544
2017-09-16 15:00:00,None,295.16,0,0,90,Clouds,overcast clouds,4334
2017-09-16 16:00:00,None,294.88,0,0,75,Clouds,broken clouds,4687
2017-09-16 17:00:00,None,294.68,0,0,90,Mist,mist,4582
2017-09-16 18:00:00,None,293.95,0,0,90,Mist,mist,3861
2017-09-16 19:00:00,None,293.09,0,0,40,Drizzle,heavy intensity drizzle,3477
2017-09-16 20:00:00,None,291.62,0,0,90,Rain,light rain,3089
2017-09-16 21:00:00,None,290.09,0,0,90,Rain,light rain,2929
2017-09-16 22:00:00,None,289.15,0,0,90,Rain,light rain,3238
2017-09-16 23:00:00,None,288.41,0,0,90,Clouds,overcast clouds,2540
2017-09-17 00:00:00,None,288.02,0,0,90,Rain,light rain,1739
2017-09-17 01:00:00,None,287.44,0,0,75,Clouds,broken clouds,951
2017-09-17 02:00:00,None,286.72,0,0,40,Thunderstorm,proximity thunderstorm,662
2017-09-17 03:00:00,None,285.88,0,0,20,Thunderstorm,proximity thunderstorm,378
2017-09-17 04:00:00,None,285.69,0,0,1,Clear,sky is clear,340
2017-09-17 05:00:00,None,284.82,0,0,1,Clear,sky is clear,478
2017-09-17 06:00:00,None,284.22,0,0,1,Clear,sky is clear,890
2017-09-17 07:00:00,None,283.79,0,0,1,Clear,sky is clear,1257
2017-09-17 08:00:00,None,283.28,0,0,1,Clear,sky is clear,2065
2017-09-17 09:00:00,None,283.94,0,0,75,Clouds,broken clouds,2965
2017-09-17 10:00:00,None,285.15,0,0,75,Clouds,broken clouds,3811
2017-09-17 11:00:00,None,286.28,0,0,75,Clouds,broken clouds,4372
2017-09-17 12:00:00,None,287.99,0,0,40,Clouds,scattered clouds,4568
2017-09-17 13:00:00,None,288.88,0,0,20,Clouds,few clouds,4207
2017-09-17 14:00:00,None,290.43,0,0,20,Clouds,few clouds,4171
2017-09-17 15:00:00,None,291.01,0,0,20,Clouds,few clouds,4506
2017-09-17 16:00:00,None,291.35,0,0,1,Clear,sky is clear,4585
2017-09-17 17:00:00,None,291.72,0,0,40,Clouds,scattered clouds,4200
2017-09-17 18:00:00,None,291.42,0,0,1,Clear,sky is clear,3960
2017-09-17 19:00:00,None,290.42,0,0,1,Clear,sky is clear,3471
2017-09-17 20:00:00,None,287.95,0,0,1,Clear,sky is clear,2912
2017-09-17 21:00:00,None,285.09,0,0,1,Clear,sky is clear,2278
2017-09-17 22:00:00,None,283.79,0,0,5,Clear,sky is clear,1697
2017-09-17 23:00:00,None,283.22,0,0,1,Clear,sky is clear,1079
2017-09-18 00:00:00,None,282.79,0,0,1,Clear,sky is clear,572
2017-09-18 01:00:00,None,283.55,0,0,40,Rain,moderate rain,338
2017-09-18 02:00:00,None,284.48,0,0,40,Rain,light rain,265
2017-09-18 03:00:00,None,284.88,0,0,40,Drizzle,light intensity drizzle,308
2017-09-18 04:00:00,None,285.07,0,0,90,Rain,light rain,856
2017-09-18 05:00:00,None,285.57,0,0,75,Rain,light rain,2997
2017-09-18 06:00:00,None,285.58,0,0,75,Clouds,broken clouds,5877
2017-09-18 07:00:00,None,285.43,0,0,75,Clouds,broken clouds,6415
2017-09-18 08:00:00,None,285.75,0,0,90,Rain,light rain,5641
2017-09-18 09:00:00,None,286.02,0,0,75,Rain,moderate rain,5515
2017-09-18 10:00:00,None,286.65,0,0,75,Rain,moderate rain,4329
2017-09-18 11:00:00,None,286.22,0,0,90,Rain,moderate rain,4349
2017-09-18 12:00:00,None,286.22,0,0,90,Rain,moderate rain,4589
2017-09-18 13:00:00,None,286.36,0,0,90,Rain,heavy intensity rain,4433
2017-09-18 14:00:00,None,286.15,0,0,90,Rain,heavy intensity rain,4778
2017-09-18 15:00:00,None,286.01,0,0,90,Rain,heavy intensity rain,5430
2017-09-18 16:00:00,None,286.29,0,0,90,Rain,moderate rain,6430
2017-09-18 17:00:00,None,286.42,0,0,90,Rain,light rain,5652
2017-09-18 18:00:00,None,286.87,0,0,90,Rain,moderate rain,4323
2017-09-18 19:00:00,None,286.95,0,0,90,Mist,mist,3147
2017-09-18 20:00:00,None,286.89,0,0,90,Haze,haze,2696
2017-09-18 21:00:00,None,286.88,0,0,90,Mist,mist,2151
2017-09-18 22:00:00,None,287.15,0,0,90,Mist,mist,1493
2017-09-18 23:00:00,None,287.35,0,0,90,Mist,mist,951
2017-09-19 00:00:00,None,287.43,0,0,90,Mist,mist,513
2017-09-19 01:00:00,None,287.61,0,0,90,Mist,mist,317
2017-09-19 02:00:00,None,287.82,0,0,90,Clouds,overcast clouds,230
2017-09-19 03:00:00,None,288.29,0,0,90,Clouds,overcast clouds,360
2017-09-19 04:00:00,None,288.5,0,0,90,Clouds,overcast clouds,876
2017-09-19 05:00:00,None,288.5,0,0,90,Clouds,overcast clouds,3119
2017-09-19 06:00:00,None,288.77,0,0,90,Mist,mist,5949
2017-09-19 07:00:00,None,288.65,0,0,20,Mist,mist,6434
2017-09-19 08:00:00,None,288.86,0,0,75,Mist,mist,6071
2017-09-19 09:00:00,None,289.64,0,0,20,Mist,mist,5819
2017-09-19 10:00:00,None,290.72,0,0,1,Mist,mist,4557
2017-09-19 11:00:00,None,293.57,0,0,20,Clouds,few clouds,4690
2017-09-19 12:00:00,None,294.86,0,0,75,Clouds,broken clouds,4867
2017-09-19 13:00:00,None,296.48,0,0,75,Clouds,broken clouds,4762
2017-09-19 14:00:00,None,297.36,0,0,75,Clouds,broken clouds,5264
2017-09-19 15:00:00,None,298.15,0,0,75,Clouds,broken clouds,5823
2017-09-19 16:00:00,None,299.15,0,0,40,Clouds,scattered clouds,6741
2017-09-19 17:00:00,None,299.29,0,0,75,Clouds,broken clouds,6187
2017-09-19 18:00:00,None,298.29,0,0,1,Clear,sky is clear,4618
2017-09-19 19:00:00,None,297.29,0,0,1,Clear,sky is clear,3604
2017-09-19 20:00:00,None,296.51,0,0,75,Clouds,broken clouds,2977
2017-09-19 21:00:00,None,296.07,0,0,1,Clear,sky is clear,2485
2017-09-19 22:00:00,None,295.84,0,0,40,Clouds,scattered clouds,1649
2017-09-19 23:00:00,None,295.42,0,0,75,Clouds,broken clouds,997
2017-09-20 00:00:00,None,295.15,0,0,75,Clouds,broken clouds,632
2017-09-20 01:00:00,None,295.3,0,0,40,Clouds,scattered clouds,367
2017-09-20 02:00:00,None,295.23,0,0,40,Clouds,scattered clouds,294
2017-09-20 03:00:00,None,294.86,0,0,90,Thunderstorm,thunderstorm,350
2017-09-20 04:00:00,None,294.15,0,0,90,Rain,light rain,902
2017-09-20 05:00:00,None,293.87,0,0,1,Rain,light rain,3117
2017-09-20 06:00:00,None,294.3,0,0,90,Clouds,overcast clouds,5922
2017-09-20 07:00:00,None,294,0,0,20,Clouds,few clouds,6646
2017-09-20 08:00:00,None,293.49,0,0,20,Clouds,few clouds,6260
2017-09-20 09:00:00,None,293.62,0,0,75,Clouds,broken clouds,5508
2017-09-20 10:00:00,None,293.55,0,0,90,Clouds,overcast clouds,4632
2017-09-20 11:00:00,None,293.88,0,0,40,Clouds,scattered clouds,4890
2017-09-20 12:00:00,None,294.21,0,0,40,Clouds,scattered clouds,5084
2017-09-20 13:00:00,None,294.94,0,0,1,Clear,sky is clear,4787
2017-09-20 14:00:00,None,295.81,0,0,1,Clear,sky is clear,5210
2017-09-20 15:00:00,None,296.28,0,0,1,Clear,sky is clear,5806
2017-09-20 16:00:00,None,296.28,0,0,20,Clouds,few clouds,6616
2017-09-20 17:00:00,None,296.28,0,0,1,Clear,sky is clear,6046
2017-09-20 18:00:00,None,295.94,0,0,1,Clear,sky is clear,4604
2017-09-20 19:00:00,None,294.36,0,0,5,Clear,sky is clear,3755
2017-09-20 20:00:00,None,291.95,0,0,5,Clear,sky is clear,3262
2017-09-20 21:00:00,None,288.51,0,0,5,Clear,sky is clear,2687
2017-09-20 22:00:00,None,287,0,0,1,Clear,sky is clear,2355
2017-09-20 23:00:00,None,285.92,0,0,1,Mist,mist,1961
2017-09-21 00:00:00,None,284.42,0,0,1,Clear,sky is clear,686
2017-09-21 01:00:00,None,284.22,0,0,1,Mist,mist,404
2017-09-21 02:00:00,None,284,0,0,1,Clear,sky is clear,297
2017-09-21 03:00:00,None,283.07,0,0,1,Mist,mist,340
2017-09-21 04:00:00,None,282.29,0,0,1,Mist,mist,907
2017-09-21 05:00:00,None,282.21,0,0,1,Mist,mist,3055
2017-09-21 06:00:00,None,282,0,0,1,Mist,mist,5596
2017-09-21 07:00:00,None,282.08,0,0,5,Fog,fog,6133
2017-09-21 08:00:00,None,282.74,0,0,5,Mist,mist,6143
2017-09-21 09:00:00,None,286.71,0,0,1,Clear,sky is clear,5722
2017-09-21 10:00:00,,,,,,,,
2017-09-21 11:00:00,,,,,,,,
2017-09-21 12:00:00,,,,,,,,
2017-09-21 13:00:00,None,297.01,0,0,5,Clear,sky is clear,4378
2017-09-21 14:00:00,None,298.08,0,0,1,Clear,sky is clear,4926
2017-09-21 15:00:00,None,299.29,0,0,5,Clear,sky is clear,5823
2017-09-21 16:00:00,None,300.15,0,0,20,Clouds,few clouds,6899
2017-09-21 17:00:00,None,300.72,0,0,20,Clouds,few clouds,6533
2017-09-21 18:00:00,None,300.72,0,0,1,Clear,sky is clear,5174
2017-09-21 19:00:00,None,300.01,0,0,20,Clouds,few clouds,3929
2017-09-21 20:00:00,None,299.02,0,0,1,Clear,sky is clear,3442
2017-09-21 21:00:00,None,298.55,0,0,75,Clouds,broken clouds,3936
2017-09-21 22:00:00,None,298.02,0,0,40,Clouds,scattered clouds,2423
2017-09-21 23:00:00,None,297.75,0,0,1,Clear,sky is clear,1293
2017-09-22 00:00:00,None,297.28,0,0,1,Clear,sky is clear,762
2017-09-22 01:00:00,None,297.36,0,0,1,Clear,sky is clear,505
2017-09-22 02:00:00,None,297.58,0,0,1,Clear,sky is clear,311
2017-09-22 03:00:00,None,297.22,0,0,1,Clear,sky is clear,370
2017-09-22 04:00:00,None,296.94,0,0,1,Clear,sky is clear,865
2017-09-22 05:00:00,None,296.58,0,0,1,Clear,sky is clear,2924
2017-09-22 06:00:00,None,296.51,0,0,1,Thunderstorm,thunderstorm,5747
2017-09-22 07:00:00,None,296.43,0,0,75,Rain,proximity shower rain,6778
2017-09-22 08:00:00,None,296.29,0,0,90,Rain,proximity shower rain,5971
2017-09-22 09:00:00,None,296.46,0,0,90,Rain,proximity shower rain,4910
2017-09-22 10:00:00,None,297.43,0,0,75,Mist,mist,4703
2017-09-22 11:00:00,None,299.21,0,0,75,Mist,mist,4979
2017-09-22 12:00:00,None,301.14,0,0,20,Clouds,few clouds,5319
2017-09-22 13:00:00,None,302.61,0,0,40,Clouds,scattered clouds,5268
2017-09-22 14:00:00,None,304.15,0,0,1,Clear,sky is clear,5481
2017-09-22 15:00:00,None,305.51,0,0,1,Clear,sky is clear,5829
2017-09-22 16:00:00,None,306.28,0,0,40,Clouds,scattered clouds,6103
2017-09-22 17:00:00,None,306.58,0,0,1,Clear,sky is clear,5502
2017-09-22 18:00:00,None,306.09,0,0,1,Clear,sky is clear,4844
2017-09-22 19:00:00,None,304.82,0,0,40,Clouds,scattered clouds,4199
2017-09-22 20:00:00,None,303.29,0,0,40,Clouds,scattered clouds,3471
2017-09-22 21:00:00,None,302.22,0,0,1,Clear,sky is clear,3144
2017-09-22 22:00:00,None,301.44,0,0,40,Clouds,scattered clouds,3054
2017-09-22 23:00:00,None,300.96,0,0,1,Clear,sky is clear,2200
2017-09-23 00:00:00,None,300.49,0,0,1,Clear,sky is clear,1330
2017-09-23 01:00:00,None,299.86,0,0,1,Clear,sky is clear,949
2017-09-23 02:00:00,None,299.28,0,0,1,Clear,sky is clear,581
2017-09-23 03:00:00,None,298.65,0,0,1,Clear,sky is clear,440
2017-09-23 04:00:00,None,298.08,0,0,1,Clear,sky is clear,455
2017-09-23 05:00:00,None,297.82,0,0,1,Clear,sky is clear,858
2017-09-23 06:00:00,None,296.88,0,0,1,Clear,sky is clear,1430
2017-09-23 07:00:00,None,295.86,0,0,40,Clouds,scattered clouds,2302
2017-09-23 08:00:00,None,295.65,0,0,75,Clouds,broken clouds,3427
2017-09-23 09:00:00,None,296.43,0,0,75,Clouds,broken clouds,3902
2017-09-23 10:00:00,None,298.08,0,0,75,Clouds,broken clouds,4394
2017-09-23 11:00:00,None,299.46,0,0,40,Clouds,scattered clouds,5116
2017-09-23 12:00:00,None,300.56,0,0,1,Clear,sky is clear,5009
2017-09-23 13:00:00,None,301.46,0,0,75,Clouds,broken clouds,4816
2017-09-23 14:00:00,None,302.07,0,0,20,Clouds,few clouds,4791
